id,sub_total,shipping_cost,shipping_total,grand_total,split_test_variant_id,"created_at","updated_at"
4353,8000,1584,1584,9584,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4354,8000,1411,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4355,8000,1512,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4356,9900,1497,1497,11397,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4357,8000,1406,1406,9406,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4358,8900,1573,1573,10473,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4359,8900,1454,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4360,7000,1416,1416,8416,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4361,4000,1209,1209,5209,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4362,8000,1514,1514,9514,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4363,8000,1525,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4364,9900,1602,1602,11502,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4365,8000,1479,1479,9479,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4366,8500,1473,1473,9973,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4367,9900,1655,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4368,8900,1519,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4369,9500,1593,1593,11093,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4370,8500,1593,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4371,8500,1522,1522,10022,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4372,8000,1525,1525,9525,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4373,8500,1537,1537,10037,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4374,7000,1430,1430,8430,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4375,8500,1554,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4376,8500,1588,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4377,8000,1412,1412,9412,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4378,8000,1503,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4379,8000,1425,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4380,8900,1474,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4381,8500,1426,1426,9926,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4382,4000,1206,1206,5206,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4383,8500,1579,1579,10079,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4384,8000,1518,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4385,9500,1611,1611,11111,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4386,5000,1257,1257,6257,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4387,4000,1379,1379,5379,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4388,9500,1600,0,9500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4389,8000,1507,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4390,8000,1451,1451,9451,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4391,8500,1591,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4392,8000,1402,1402,9402,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4393,9900,1645,1645,11545,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4394,8000,1408,1408,9408,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4395,9900,1628,1628,11528,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4396,8900,1537,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4397,6000,1419,1419,7419,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4398,4000,1327,1327,5327,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4399,8000,1595,1595,9595,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4400,4000,1231,1231,5231,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4401,8900,1547,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4402,8900,1641,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4403,8500,1508,1508,10008,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4404,5000,1321,1321,6321,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4405,8500,1483,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4406,5000,1414,1414,6414,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4407,8900,1477,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4408,5000,1321,1321,6321,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4409,9900,1511,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4410,8000,1539,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4411,5000,1360,1360,6360,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4412,8900,1476,1476,10376,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4413,8500,1471,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4414,5000,1297,1297,6297,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4415,8000,1433,1433,9433,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4416,8500,1598,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4417,4000,1222,1222,5222,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4418,8000,1502,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4419,8000,1486,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4420,8900,1565,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4421,9000,1618,1618,10618,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4422,8900,1630,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4423,8000,1585,1585,9585,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4424,8000,1493,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4425,7000,1541,1541,8541,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4426,8000,1442,1442,9442,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4427,9900,1600,1600,11500,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4428,8900,1459,1459,10359,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4429,9000,1605,1605,10605,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4430,9000,1562,1562,10562,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4431,5000,1411,1411,6411,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4432,8000,1552,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4433,8900,1484,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4434,8500,1459,1459,9959,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4435,4000,1306,1306,5306,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4436,5000,1255,1255,6255,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4437,7000,1350,1350,8350,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4438,8900,1482,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4439,8500,1475,1475,9975,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4440,8500,1581,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4441,8500,1610,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4442,4000,1293,1293,5293,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4443,8900,1596,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4444,7000,1454,1454,8454,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4445,6000,1467,1467,7467,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4446,9900,1507,1507,11407,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4447,9900,1519,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4448,8900,1641,1641,10541,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4449,6000,1484,1484,7484,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4450,8000,1424,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4451,5000,1395,1395,6395,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4452,4000,1355,1355,5355,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4453,8000,1509,1509,9509,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4454,9900,1539,1539,11439,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4455,8900,1617,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4456,9000,1600,1600,10600,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4457,8000,1479,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4458,8000,1519,1519,9519,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4459,9500,1509,1509,11009,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4460,8500,1605,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4461,8000,1451,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4462,6000,1330,1330,7330,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4463,8900,1543,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4464,8000,1560,1560,9560,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4465,8900,1633,0,8900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4466,4000,1394,1394,5394,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4467,9000,1563,1563,10563,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4468,8500,1577,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4469,5000,1251,1251,6251,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4470,5000,1372,1372,6372,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4471,8500,1565,1565,10065,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4472,8000,1451,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4473,8000,1532,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4474,8500,1588,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4475,8900,1621,1621,10521,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4476,9500,1605,1605,11105,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4477,8000,1559,1559,9559,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4478,9900,1511,1511,11411,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4479,9900,1652,1652,11552,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4480,8000,1406,1406,9406,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4481,8000,1509,1509,9509,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4482,8000,1532,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4483,4000,1328,1328,5328,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4484,8500,1528,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4485,7000,1538,1538,8538,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4486,8000,1581,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4487,4000,1367,1367,5367,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4488,8000,1559,1559,9559,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4489,7000,1516,1516,8516,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4490,8500,1564,1564,10064,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4491,8500,1494,1494,9994,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4492,9900,1601,1601,11501,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4493,7000,1375,1375,8375,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4494,4000,1346,1346,5346,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4495,8500,1486,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4496,8500,1607,1607,10107,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4497,8000,1424,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4498,8500,1437,1437,9937,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4499,8000,1589,0,8000,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4500,9900,1670,0,9900,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4501,8000,1541,1541,9541,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4502,4000,1300,1300,5300,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4503,8000,1406,1406,9406,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4504,8500,1452,0,8500,2,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4505,9900,1549,1549,11449,1,"2016-08-30 21:26:02","2016-08-30 21:26:02"
4506,6000,1429,1429,7429,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4507,9500,1544,1544,11044,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4508,8000,1541,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4509,8000,1586,1586,9586,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4510,8900,1618,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4511,4000,1211,1211,5211,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4512,9900,1690,1690,11590,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4513,4000,1348,1348,5348,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4514,8000,1549,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4515,8500,1601,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4516,8900,1485,1485,10385,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4517,8000,1486,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4518,8000,1538,1538,9538,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4519,8500,1621,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4520,8000,1494,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4521,8500,1429,1429,9929,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4522,8000,1454,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4523,8000,1550,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4524,8000,1407,1407,9407,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4525,9500,1515,1515,11015,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4526,8500,1594,1594,10094,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4527,9900,1637,0,9900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4528,8000,1565,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4529,4000,1290,1290,5290,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4530,8500,1478,1478,9978,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4531,9900,1508,0,9900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4532,8900,1570,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4533,8000,1439,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4534,8500,1530,1530,10030,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4535,8000,1402,1402,9402,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4536,8000,1586,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4537,8000,1446,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4538,4000,1392,1392,5392,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4539,8500,1430,1430,9930,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4540,4000,1351,1351,5351,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4541,8000,1452,1452,9452,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4542,8000,1519,1519,9519,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4543,4000,1220,1220,5220,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4544,4000,1221,1221,5221,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4545,8900,1569,1569,10469,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4546,8000,1522,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4547,8000,1427,1427,9427,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4548,8000,1497,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4549,9900,1542,1542,11442,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4550,8500,1488,1488,9988,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4551,8000,1422,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4552,8500,1495,1495,9995,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4553,5000,1362,1362,6362,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4554,8000,1570,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4555,8000,1459,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4556,5000,1306,1306,6306,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4557,8900,1534,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4558,9900,1533,0,9900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4559,8000,1529,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4560,8500,1580,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4561,5000,1269,1269,6269,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4562,8000,1430,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4563,9900,1625,1625,11525,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4564,7000,1380,1380,8380,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4565,8500,1564,1564,10064,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4566,8500,1570,1570,10070,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4567,8500,1510,1510,10010,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4568,5000,1369,1369,6369,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4569,5000,1393,1393,6393,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4570,8900,1547,1547,10447,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4571,8000,1482,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4572,8900,1526,1526,10426,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4573,9900,1649,1649,11549,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4574,8000,1595,1595,9595,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4575,4000,1241,1241,5241,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4576,8000,1583,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4577,5000,1335,1335,6335,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4578,4000,1285,1285,5285,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4579,8500,1525,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4580,8000,1463,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4581,5000,1400,1400,6400,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4582,8500,1562,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4583,8900,1486,1486,10386,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4584,5000,1386,1386,6386,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4585,5000,1356,1356,6356,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4586,9000,1644,1644,10644,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4587,8000,1505,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4588,8000,1567,1567,9567,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4589,9500,1555,1555,11055,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4590,8000,1447,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4591,8900,1463,1463,10363,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4592,8900,1642,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4593,6000,1430,1430,7430,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4594,8500,1612,1612,10112,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4595,8900,1632,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4596,8000,1489,1489,9489,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4597,7000,1442,1442,8442,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4598,5000,1438,1438,6438,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4599,8500,1517,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4600,6000,1464,1464,7464,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4601,4000,1290,1290,5290,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4602,9900,1537,0,9900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4603,8000,1450,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4604,7000,1378,1378,8378,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4605,4000,1247,1247,5247,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4606,8900,1505,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4607,8900,1632,1632,10532,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4608,8500,1624,1624,10124,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4609,7000,1373,1373,8373,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4610,8900,1537,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4611,8900,1573,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4612,8000,1480,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4613,8900,1478,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4614,8000,1507,1507,9507,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4615,5000,1328,1328,6328,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4616,8900,1610,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4617,9000,1521,1521,10521,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4618,9500,1547,1547,11047,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4619,8000,1440,1440,9440,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4620,8500,1578,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4621,8900,1519,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4622,8000,1498,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4623,4000,1318,1318,5318,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4624,5000,1370,1370,6370,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4625,9900,1499,1499,11399,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4626,8000,1413,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4627,8000,1462,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4628,6000,1374,1374,7374,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4629,9900,1558,0,9900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4630,8000,1462,1462,9462,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4631,8900,1559,1559,10459,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4632,8000,1517,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4633,8000,1502,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4634,8900,1580,1580,10480,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4635,8500,1611,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4636,8000,1545,1545,9545,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4637,9000,1484,0,9000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4638,8500,1541,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4639,8500,1479,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4640,8000,1518,1518,9518,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4641,4000,1241,1241,5241,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4642,4000,1344,1344,5344,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4643,9900,1616,1616,11516,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4644,8500,1434,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4645,8000,1590,1590,9590,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4646,9500,1571,0,9500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4647,8900,1495,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4648,9000,1532,0,9000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4649,8500,1575,1575,10075,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4650,8000,1539,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4651,7000,1388,1388,8388,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4652,8500,1563,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4653,8500,1491,1491,9991,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4654,8000,1402,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4655,8000,1529,1529,9529,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4656,8900,1499,1499,10399,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4657,5000,1277,1277,6277,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4658,5000,1343,1343,6343,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4659,8900,1580,0,8900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4660,9900,1683,1683,11583,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4661,8000,1544,0,8000,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4662,9000,1627,1627,10627,1,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4663,9900,1543,0,9900,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
4664,8500,1546,0,8500,2,"2016-08-30 21:26:03","2016-08-30 21:26:03"
